202300246	30.90	 30.5	     62.00	C
202300247	32.10	   23	     56.00	D
202300254	29.50	   30	     60.00	C
202300255	31.30	 17.5	     49.00	D
202300256	36.20	   41	     78.00	A
202300257	33.10	 38.5	     72.00	B
202300260	34.40	   30	     65.00	C
202300263	32.80	   34	     67.00	C
202300264	27.30	 10.5	     38.00	E
202300268	46.80	 47.5	     95.00	S
202300273	38.00	   31	     69.00	B
202300274	43.70	   AB	      0.00	I
202300275	31.50	   21	     53.00	D
202300277	43.00	 39.5	     83.00	A
202300279	41.90	 37.5	     80.00	A
202300283	42.70	   29	     72.00	B
202300285	34.30	 33.5	     68.00	B
202300290	42.55	 39.5	     83.00	A
202300291	39.40	   33	     73.00	B
202300294	25.30	 23.5	     49.00	D
202300296	26.50	 12.5	     39.00	E
202300297	26.60	   12	     39.00	E
202300298	37.40	   31	     69.00	B
202300299	31.80	   31	     63.00	C
202300300	 0.00	   DT	      0.00	DT
202300308	24.95	   18	     43.00	E
202300312	30.00	 26.5	     57.00	C
202300318	26.90	   24	     51.00	D
202300320	34.40	 34.5	     69.00	B
202300328	31.40	 22.5	     54.00	D
202300334	33.80	   24	     58.00	C
202300338	33.20	 31.5	     65.00	C
202300342	42.50	 39.5	     82.00	A
202300347	23.40	    6	     30.00	F
202300348	40.80	   40	     81.00	A
202300350	28.90	   29	     58.00	C
202300358	31.20	   14	     46.00	E
202300361	34.50	   31	     66.00	C
202300367	33.70	   43	     77.00	B
202300381	34.80	   38	     73.00	B
202300395	29.10	 26.5	     56.00	D
202300398	44.70	   38	     83.00	A
202300408	23.15	   31	     55.00	D
202300410	42.30	   37	     80.00	A
202300411	29.00	   25	     54.00	D
202300412	31.80	 40.5	     73.00	B
202300414	39.60	 38.5	     79.00	A
202300419	35.60	 36.5	     73.00	B
202300423	38.50	   21	     60.00	C
202300426	44.30	   43	     88.00	A
202300432	36.20	   33	     70.00	B
202300434	36.33	 39.5	     76.00	B
202300441	 0.00	   DT	      0.00	DT
202300444	31.60	   25	     57.00	C
202300449	32.40	   22	     55.00	D
202300455	41.50	   36	     78.00	A
202300472	39.80	   28	     68.00	B
202300473	34.90	   25	     60.00	C
202300474	32.00	   19	     51.00	D
202300476	43.00	   42	     85.00	A
202300481	34.15	 36.5	     71.00	B
202300484	20.00	   24	     44.00	E
202300485	34.40	   35	     70.00	B
202300490	36.35	   42	     79.00	A
202300495	39.20	 41.5	     81.00	A
202300496	22.80	   30	     53.00	D
202300499	34.05	 37.5	     72.00	B
202300501	37.70	 44.5	     83.00	A
202300502	19.90	   16	     36.00	E
202300503	33.65	   37	     71.00	B
202300505	35.15	   37	     73.00	B
202300508	30.55	 31.5	     63.00	C
202300510	28.55	   33	     62.00	C
202300511	35.35	   32	     68.00	B
202300513	29.10	   33	     63.00	C
202300517	38.95	   43	     82.00	A
202300518	28.90	 33.5	     63.00	C
202300521	36.50	   41	     78.00	A
202300523	36.45	   31	     68.00	B
202300527	41.95	 46.5	     89.00	S
202300528	38.65	   43	     82.00	A
202300530	40.30	 37.5	     78.00	A
202300531	34.40	   39	     74.00	B
202300533	40.65	 40.5	     82.00	A
202300535	35.35	 43.5	     79.00	A
202300542	38.80	 44.5	     84.00	A
202300543	32.00	 34.5	     67.00	C
202300544	42.85	   48	     91.00	S
202300548	38.50	 44.5	     83.00	A
202300549	42.05	 44.5	     87.00	A
202300551	45.40	 47.5	     93.00	S
202300554	38.75	   36	     75.00	B
202300557	31.08	 32.5	     64.00	C
202300560	33.28	 36.5	     70.00	B
202300564	35.55	 37.5	     74.00	B
202300565	23.80	   14	     38.00	E
202300567	41.50	 43.5	     85.00	A
202300569	43.75	   48	     92.00	S
202300578	31.05	 31.5	     63.00	C
202300579	34.55	   34	     69.00	B
202300583	29.15	 41.5	     71.00	B
202300601	41.40	 45.5	     87.00	A
202300607	36.65	 46.5	     84.00	A
202300608	37.05	 33.5	     71.00	B
202300609	24.75	   15	     40.00	E
202300616	29.90	   38	     68.00	B
202300620	39.00	 40.5	     80.00	A
202300623	31.80	   33	     65.00	C
202300624	40.10	 43.5	     84.00	A
202300630	32.05	 27.5	     60.00	C
202300635	27.95	   26	     54.00	D
202300644	27.65	 22.5	     51.00	D
202300665	21.60	 23.5	     46.00	E
202300666	37.95	 40.5	     79.00	A
202300667	41.00	 42.5	     84.00	A
202300670	25.50	 25.5	     51.00	D
202411527	28.60	   18	     47.00	D
202411528	25.70	   20	     46.00	E
202411529	38.95	 36.5	     76.00	B
202411530	30.85	   29	     60.00	C
202411531	24.80	 15.5	     41.00	E
202411532	22.28	 25.5	     48.00	D
202411533	19.50	 21.5	     41.00	E
202411534	28.20	 21.5	     50.00	D
202411535	28.55	 24.5	     54.00	D
202411536	30.55	   25	     56.00	D
202411538	22.70	 21.5	     45.00	E
202411539	38.00	   39	     77.00	B
202411540	30.60	 25.5	     57.00	C
202311501	24.90	 18.5	     44.00	E

202200448	26.00	  9.5	     36.00	E
202300001	42.80	 44.5	     88.00	A
202300007	31.70	 17.5	     50.00	D
202300008	41.50	 36.5	     78.00	A
202300013	33.00	   27	     60.00	C
202300014	 0.00	   DT	      0.00	DT
202300027	36.50	 35.5	     72.00	B
202300029	32.40	 24.5	     57.00	C
202300038	28.40	 22.5	     51.00	D
202300041	30.30	   29	     60.00	C
202300053	30.90	 11.5	     43.00	E
202300055	35.10	   39	     75.00	B
202300059	19.70	   17	     37.00	E
202300061	35.70	   31	     67.00	C
202300073	38.50	   41	     80.00	A
202300084	30.80	   34	     65.00	C
202300088	41.10	 42.5	     84.00	A
202300095	42.40	 45.5	     88.00	A
202300099	21.00	 14.5	     36.00	E
202300103	41.30	   38	     80.00	A
202300131	35.60	   29	     65.00	C
202300136	37.90	 37.5	     76.00	B
202300144	39.00	 39.5	     79.00	A
202300162	 0.00	   DT	      0.00	DT
202300164	28.10	 23.5	     52.00	D
202300170	36.90	 35.5	     73.00	B
202300173	28.90	 22.5	     52.00	D
202300202	35.00	   37	     72.00	B
202300206	41.60	 35.5	     78.00	A
202300211	25.70	   17	     43.00	E
202300230	30.00	   32	     62.00	C
202300245	35.10	 27.5	     63.00	C
202300269	45.00	 39.5	     85.00	A
202300276	39.30	   31	     71.00	B
202300287	27.40	 32.5	     60.00	C
202300289	34.00	 34.5	     69.00	B
202300302	31.50	 21.5	     53.00	D
202300303	35.20	 33.5	     69.00	B
202300307	31.40	   29	     61.00	C
202300310	26.50	 13.5	     40.00	E
202300425	42.10	   36	     79.00	A
202300436	31.30	   17	     49.00	D
202300439	 0.00	   DT	      0.00	DT
202300442	34.20	 27.5	     62.00	C
202300443	35.90	 40.5	     77.00	B
202300445	36.90	   25	     62.00	C
202300450	27.80	   16	     44.00	E
202300454	42.90	 39.5	     83.00	A
202300458	34.90	 33.5	     69.00	B
202300460	25.30	   21	     47.00	D
202300468	35.00	   45	     80.00	A
202300475	23.00	    9	     32.00	F
202300486	40.90	   45	     86.00	A
202300507	26.90	 21.5	     49.00	D
202300522	30.60	   21	     52.00	D
202300573	38.20	   38	     77.00	B
202300586	 0.00	   DT	      0.00	DT
202300603	43.90	 48.5	     93.00	S
202300614	34.90	   41	     76.00	B
202300615	34.40	   41	     76.00	B
202300619	29.20	 15.5	     45.00	E
202300629	27.00	   16	     43.00	E
202300633	37.60	   33	     71.00	B
202300669	21.60	 28.5	     51.00	D
202443503	31.30	   17	     49.00	D
202200245	35.50	   37	     73.00	B

Mean = 66.176956		SD = 15.066985
Lower cut off for E = 36.000000
Lower cut off for S = 89.000000
Step size = 10.600000
Lower cut off for D = 47.000000
Lower cut off for C = 57.000000
Lower cut off for B = 68.000000
Lower cut off for A = 78.000000
No. of Absentees = 1
No. of Malpractices = 0
No. of Detentions = 7
No. of NA = 0
No. of students appeared = 243

Abbreviations : INT = IN SEM marks, UM : END SEM marks.

