		SIKKIM MANIPAL UNIVERSITY 

		GRADE SHEET - MAY/JUNE 2025 EXAMINATIONS.  

Subject Code  : GN201A1			(REF CODE:CSE404)
Subject Title : UNIVERSAL HUMAN VALUE II (CSE/CSML/IOT/EC/VLSI/EE/IT/ME/CE/AIDS)
Subject Credit : 3.0 

REGNO		INT	   UM		TOT	GRADE
202300535	37.35	   39	     77.00	A
202300542	34.85	 38.5	     74.00	A
202300543	32.35	 28.5	     61.00	C
202300544	43.70	 42.5	     87.00	S
202300548	36.45	   38	     75.00	A
202300549	37.80	 40.5	     79.00	A
202300551	46.50	 45.5	     92.00	S
202300554	42.15	   40	     83.00	S
202300557	31.45	   30	     62.00	C
202300560	28.15	 34.5	     63.00	C
202300564	33.63	   33	     67.00	B
202300565	25.45	 16.5	     42.00	E
202300567	34.75	   34	     69.00	B
202300569	39.90	 45.5	     86.00	S
202300578	31.25	 32.5	     64.00	C
202300579	35.35	   35	     71.00	B
202300583	32.55	   34	     67.00	B
202300601	45.00	   40	     85.00	S
202300607	40.75	 40.5	     82.00	A
202300608	35.45	 38.5	     74.00	A
202300609	35.65	   27	     63.00	C
202300616	30.75	 31.5	     63.00	C
202300620	38.65	   35	     74.00	A
202300623	29.85	   32	     62.00	C
202300624	28.65	 31.5	     61.00	C
202300630	30.00	   32	     62.00	C
202300635	30.40	 25.5	     56.00	D
202300644	23.60	   25	     49.00	D
202300665	27.65	 26.5	     55.00	D
202300666	29.85	   33	     63.00	C
202300667	35.15	   36	     72.00	B
202300670	26.35	   19	     46.00	E
202411527	20.23	   21	     42.00	E
202411528	28.75	 26.5	     56.00	D
202411529	35.40	   37	     73.00	B
202411530	31.25	   34	     66.00	B
202411531	32.63	   24	     57.00	C
202411532	25.60	 20.5	     47.00	E
202411533	26.70	 12.5	     40.00	E
202411534	23.60	 21.5	     46.00	E
202411535	28.25	   29	     58.00	C
202411536	31.95	   30	     62.00	C
202411538	24.65	   30	     55.00	D
202411539	36.90	   41	     78.00	A
202411540	36.23	 29.5	     66.00	B
202200006	 0.00	   DT	      0.00	DT
202311501	21.20	   23	     45.00	E

202200448	28.50	 14.5	     43.00	E
202300001	35.80	   38	     74.00	A
202300007	23.30	 20.5	     44.00	E
202300008	37.80	 20.5	     59.00	C
202300013	27.00	 14.5	     42.00	E
202300014	10.50	   AB	      0.00	I
202300027	38.80	 33.5	     73.00	B
202300029	32.80	   23	     56.00	D
202300038	28.80	   26	     55.00	D
202300041	28.40	 29.5	     58.00	C
202300053	24.50	 15.5	     40.00	E
202300055	30.10	 30.5	     61.00	C
202300059	22.50	 17.5	     40.00	E
202300061	31.60	 29.5	     62.00	C
202300073	35.50	 28.5	     64.00	C
202300084	27.30	   20	     48.00	E
202300088	36.80	   32	     69.00	B
202300095	37.00	   36	     73.00	B
202300099	24.30	   15	     40.00	E
202300103	31.30	 23.5	     55.00	D
202300131	34.70	   29	     64.00	C
202300136	36.20	   31	     68.00	B
202300144	33.70	   33	     67.00	B
202300162	27.80	   15	     43.00	E
202300164	30.10	   15	     46.00	E
202300170	35.10	   38	     74.00	A
202300173	31.80	   29	     61.00	C
202300202	34.30	 35.5	     70.00	B
202300206	35.70	   35	     71.00	B
202300211	29.40	   AB	      0.00	I
202300230	27.80	   21	     49.00	D
202300245	34.60	   33	     68.00	B
202300269	35.60	   31	     67.00	B
202300276	29.30	 31.5	     61.00	C
202300287	32.70	   19	     52.00	D
202300289	35.20	 35.5	     71.00	B
202300302	29.60	 26.5	     57.00	C
202300303	36.30	 20.5	     57.00	C
202300307	27.10	   30	     58.00	C
202300310	34.20	   24	     59.00	C
202300425	35.00	 30.5	     66.00	B
202300436	32.80	 24.5	     58.00	C
202300439	 8.30	   AB	      0.00	I
202300442	34.20	   36	     71.00	B
202300443	33.80	 13.5	     48.00	E
202300445	26.80	   27	     54.00	D
202300450	21.30	 21.5	     43.00	E
